CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
M,N,N,202500.0,Working,Higher education,Married,With parents,33.36986301369863,-1.1095890410958904,2.0,3,10,0,0
M,N,N,202500.0,Working,Higher education,Married,With parents,33.36986301369863,-1.1095890410958904,2.0,0,9,0,0
M,N,N,202500.0,Working,Higher education,Married,With parents,33.36986301369863,-1.1095890410958904,2.0,0,4,0,0
M,N,N,202500.0,Working,Higher education,Married,With parents,33.36986301369863,-1.1095890410958904,2.0,3,10,0,0
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,0,5,1,0
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,24,0,17,1
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,0,0,5,1
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,0,6,0,0
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,0,0,11,1
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,4,0,17,1
F,Y,Y,292500.0,Working,Higher education,Married,House / apartment,38.24109589041096,-8.276712328767124,6.0,15,6,0,1
M,Y,N,202500.0,Working,secondary,Married,House / apartment,43.45753424657534,-13.865753424657534,2.0,0,21,1,0
M,Y,N,202500.0,Working,secondary,Married,House / apartment,43.45753424657534,-13.865753424657534,2.0,0,1,29,0
M,Y,N,202500.0,Working,secondary,Married,House / apartment,43.45753424657534,-13.865753424657534,2.0,0,1,29,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,37.88493150684931,-16.44931506849315,6.0,0,7,0,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,37.88493150684931,-16.44931506849315,6.0,15,11,0,1
M,N,Y,180000.0,Working,secondary,Married,House / apartment,37.88493150684931,-16.44931506849315,6.0,0,2,3,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,37.88493150684931,-16.44931506849315,6.0,0,0,4,1
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,6,10,4,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,6,10,4,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,0,7,2,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,23,6,0,1
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,38,0,1,1
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,0,5,4,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,6,10,4,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,0,1,2,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,0,2,2,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,0,10,3,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,5,10,4,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,58.61917808219178,-2.7753424657534245,2.0,6,10,4,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,4,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,0,5,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,4,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,4,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,5,2,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,28,6,0,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,32.47397260273973,-13.865753424657534,2.0,0,5,2,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,60.31232876712329,-28.043835616438358,2.0,0,19,20,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,60.31232876712329,-28.043835616438358,2.0,0,6,9,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,60.31232876712329,-28.043835616438358,2.0,14,14,12,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,60.31232876712329,-28.043835616438358,2.0,0,0,14,1
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,58.49315068493151,1000.6657534246575,2.0,0,5,5,0
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,58.49315068493151,1000.6657534246575,2.0,45,6,6,1
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,58.49315068493151,1000.6657534246575,2.0,23,8,0,1
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,58.49315068493151,1000.6657534246575,2.0,13,5,0,1
F,Y,Y,67500.0,Pensioner,Higher education,Married,House / apartment,58.49315068493151,1000.6657534246575,2.0,13,5,0,1
F,N,Y,162000.0,Pensioner,secondary,Married,House / apartment,61.06849315068493,1000.6657534246575,2.0,25,4,0,1
F,N,Y,162000.0,Pensioner,secondary,Married,House / apartment,61.06849315068493,1000.6657534246575,2.0,0,11,0,0
F,Y,Y,112500.0,Working,Higher education,Single,House / apartment,38.07123287671233,-0.9424657534246575,3.0,0,12,0,0
F,Y,Y,112500.0,Working,Higher education,Single,House / apartment,38.07123287671233,-0.9424657534246575,3.0,21,5,0,1
F,Y,Y,112500.0,Working,Higher education,Single,House / apartment,38.07123287671233,-0.9424657534246575,3.0,7,5,0,1
F,Y,Y,112500.0,Working,Higher education,Single,House / apartment,38.07123287671233,-0.9424657534246575,3.0,21,5,0,1
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,39,9,0,1
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,1,1,0
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,0,1,1
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,1,1,0
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,8,1,0
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,1,1,0
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,8,1,0
M,N,Y,135000.0,Working,secondary,Single,House / apartment,30.235616438356164,-11.783561643835617,1.0,0,1,1,0
F,N,N,360000.0,Working,secondary,Married,House / apartment,42.556164383561644,-9.276712328767124,2.0,0,6,10,0
F,N,Y,135000.0,Working,Higher education,Married,With parents,38.794520547945204,-12.698630136986301,2.0,0,19,1,0
F,N,Y,135000.0,Working,Higher education,Married,With parents,38.794520547945204,-12.698630136986301,2.0,0,19,1,0
F,N,Y,135000.0,Working,Higher education,Married,With parents,38.794520547945204,-12.698630136986301,2.0,0,19,2,0
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,39.654794520547945,-6.189041095890411,4.0,0,0,14,1
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,39.654794520547945,-6.189041095890411,4.0,22,9,0,1
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,39.654794520547945,-6.189041095890411,4.0,22,0,9,1
F,N,Y,165150.0,Pensioner,Higher education,Married,House / apartment,64.03287671232877,1000.6657534246575,2.0,31,9,0,1
M,N,N,337500.0,Working,Higher education,Married,House / apartment,46.586301369863016,-12.531506849315068,2.0,6,17,1,0
M,N,N,337500.0,Working,Higher education,Married,House / apartment,46.586301369863016,-12.531506849315068,2.0,11,12,0,0
M,N,N,337500.0,Working,Higher education,Married,House / apartment,46.586301369863016,-12.531506849315068,2.0,11,12,0,0
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,23,8,0,1
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,6,9,0,0
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,12,2,0,1
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,12,2,0,1
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,8,2,0,1
F,N,Y,99000.0,Working,secondary,Married,House / apartment,30.243835616438357,-7.695890410958904,4.0,0,9,1,0
F,N,N,45000.0,Working,secondary,Married,House / apartment,38.1945205479452,-14.613698630136986,2.0,0,3,0,0
F,N,N,45000.0,Working,secondary,Married,House / apartment,38.1945205479452,-14.613698630136986,2.0,0,3,0,0
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,26,6,0,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,44,6,0,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,43,5,1,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,9,5,1,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,45,6,0,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,43,5,1,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,42.32876712328767,-2.1095890410958904,2.0,45,5,1,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,12,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,9,3,0,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,12,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,12,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,10,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,3,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,7,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,10,1
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,37.8986301369863,-1.6904109589041096,4.0,0,0,12,1
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.47945205479452,-8.695890410958905,6.0,0,0,40,1
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.47945205479452,-8.695890410958905,6.0,26,8,0,1
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.47945205479452,-8.695890410958905,6.0,0,0,40,1
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.47945205479452,-8.695890410958905,6.0,32,3,0,1
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.47945205479452,-8.695890410958905,6.0,9,18,0,0
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,19,13,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,29,6,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,0,0,31,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,21,6,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,22,11,1,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,0,4,0,0
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,0,0,32,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,23,4,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,0,0,23,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,23,4,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,0,0,6,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,6,4,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,23,4,0,1
F,Y,Y,270000.0,Working,secondary,Married,House / apartment,35.87671232876713,-4.526027397260274,2.0,23,4,0,1
M,Y,Y,139500.0,Working,secondary,Married,House / apartment,47.345205479452055,-15.282191780821918,6.0,20,6,0,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,51.11232876712329,-7.276712328767124,2.0,0,8,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,51.11232876712329,-7.276712328767124,2.0,31,10,0,1
F,N,Y,180000.0,Working,secondary,Married,House / apartment,30.273972602739725,-2.5232876712328767,4.0,7,6,1,1
F,Y,Y,112500.0,Pensioner,Higher education,Married,House / apartment,61.35616438356164,1000.6657534246575,2.0,4,3,0,1
F,Y,Y,112500.0,Pensioner,Higher education,Married,House / apartment,61.35616438356164,1000.6657534246575,2.0,13,12,0,1
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,32.38904109589041,-2.0246575342465754,2.0,0,0,27,1
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,32.38904109589041,-2.0246575342465754,2.0,21,9,1,1
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,32.38904109589041,-2.0246575342465754,2.0,0,6,0,0
F,N,Y,54000.0,Pensioner,secondary,Married,House / apartment,61.03013698630137,1000.6657534246575,2.0,0,0,13,1
F,N,Y,54000.0,Pensioner,secondary,Married,House / apartment,61.03013698630137,1000.6657534246575,2.0,0,0,13,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,48.942465753424656,-19.36986301369863,4.0,0,44,1,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,48.942465753424656,-19.36986301369863,4.0,22,9,1,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,48.942465753424656,-19.36986301369863,4.0,35,3,9,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,27,10,0,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,13,4,8,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,37,9,1,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,0,1,0,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,19,10,0,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,45.37534246575343,-2.8575342465753426,2.0,26,11,1,1
F,Y,Y,112500.0,Working,secondary,Married,House / apartment,38.47945205479452,-2.8575342465753426,4.0,13,0,0,1
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,55,6,0,1
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,2,6,0,0
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,35,17,0,1
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,3,6,0,0
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,3,6,0,0
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,11,4,0,1
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,0,15,2,0
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,0,30,0,0
M,Y,Y,450000.0,Working,secondary,Married,House / apartment,49.78904109589041,-1.8575342465753424,4.0,14,4,0,1
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,5,11,0,0
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,13,6,1,1
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,0,8,1,0
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,46,10,0,1
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,0,5,1,0
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,3,6,0,0
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,18,6,0,1
F,N,Y,45000.0,Pensioner,secondary,Married,House / apartment,56.679452054794524,1000.6657534246575,2.0,27,6,0,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,27.15068493150685,-1.8575342465753424,4.0,0,9,0,0
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,35,12,0,1
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,0,12,5,0
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,16,12,0,1
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,38,17,1,1
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,0,20,28,0
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,6,12,1,0
F,N,Y,157500.0,Pensioner,secondary,Married,House / apartment,65.09041095890412,1000.6657534246575,2.0,0,20,36,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,62.24657534246575,-2.356164383561644,2.0,12,13,0,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,62.24657534246575,-2.356164383561644,2.0,16,0,10,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,62.24657534246575,-2.356164383561644,2.0,15,4,0,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,62.24657534246575,-2.356164383561644,2.0,0,11,16,0
F,N,Y,360000.0,Working,secondary,Married,House / apartment,28.92054794520548,-3.778082191780822,4.0,0,2,0,0
F,N,Y,360000.0,Working,secondary,Married,House / apartment,28.92054794520548,-3.778082191780822,4.0,0,0,36,1
F,N,Y,360000.0,Working,secondary,Married,House / apartment,28.92054794520548,-3.778082191780822,4.0,0,2,0,0
F,N,Y,360000.0,Working,secondary,Married,House / apartment,28.92054794520548,-3.778082191780822,4.0,0,2,0,0
F,Y,Y,81000.0,Pensioner,Higher education,Married,House / apartment,55.88767123287671,1000.6657534246575,2.0,0,17,8,0
